from_country,to_country,rank,televote,event_type,year,running_order_position
Slovenia,Austria,1,1,final,2014,11
Slovenia,Germany,6,16,final,2014,12
Slovenia,Sweden,9,5,final,2014,13
Slovenia,France,13,23,final,2014,14
Slovenia,Russia,18,15,final,2014,15
Slovenia,Italy,19,6,final,2014,16
Slovenia,Finland,15,18,final,2014,18
Slovenia,Spain,7,11,final,2014,19
Slovenia,Switzerland,16,4,final,2014,20
Slovenia,Hungary,21,9,final,2014,21
Slovenia,Malta,11,17,final,2014,22
Slovenia,Denmark,8,7,final,2014,23
Slovenia,Netherlands,3,2,final,2014,24
Slovenia,San Marino,25,22,final,2014,25
Slovenia,United Kingdom,20,21,final,2014,26
Spain,Ukraine,5,8,final,2014,1
Spain,Belarus,24,22,final,2014,2
Spain,Azerbaijan,19,24,final,2014,3
Spain,Iceland,9,11,final,2014,4
Spain,Norway,7,19,final,2014,5
Spain,Romania,8,1,final,2014,6
Spain,Armenia,13,4,final,2014,7
Spain,Montenegro,11,23,final,2014,8
Spain,Poland,15,6,final,2014,9
Spain,Greece,17,13,final,2014,10
Spain,Austria,2,2,final,2014,11
Spain,Germany,21,18,final,2014,12
Spain,Sweden,1,5,final,2014,13
Spain,France,18,14,final,2014,14
Spain,Russia,23,10,final,2014,15
Spain,Italy,20,16,final,2014,16
Spain,Slovenia,14,25,final,2014,17
Spain,Finland,16,20,final,2014,18
Spain,Switzerland,22,9,final,2014,20
Spain,Hungary,4,15,final,2014,21
Spain,Malta,6,17,final,2014,22
Spain,Denmark,12,7,final,2014,23
Spain,Netherlands,10,3,final,2014,24
Spain,San Marino,25,21,final,2014,25
Spain,United Kingdom,3,12,final,2014,26
Sweden,Ukraine,13,11,final,2014,1
Sweden,Belarus,22,22,final,2014,2
Sweden,Azerbaijan,20,25,final,2014,3
Sweden,Iceland,8,7,final,2014,4
Sweden,Norway,5,10,final,2014,5
Sweden,Romania,16,12,final,2014,6
Sweden,Armenia,9,6,final,2014,7
Sweden,Montenegro,21,21,final,2014,8
Sweden,Poland,17,3,final,2014,9
Sweden,Greece,12,13,final,2014,10
Sweden,Austria,1,1,final,2014,11
Sweden,Germany,10,19,final,2014,12
Sweden,France,7,14,final,2014,14
Sweden,Russia,14,16,final,2014,15
Sweden,Italy,19,24,final,2014,16
Sweden,Slovenia,23,23,final,2014,17
Sweden,Finland,6,5,final,2014,18
Sweden,Spain,18,18,final,2014,19
Sweden,Switzerland,25,15,final,2014,20
Sweden,Hungary,2,8,final,2014,21
Sweden,Malta,15,9,final,2014,22
Sweden,Denmark,4,4,final,2014,23
Sweden,Netherlands,3,2,final,2014,24
Sweden,San Marino,24,20,final,2014,25
Sweden,United Kingdom,11,17,final,2014,26
Switzerland,Ukraine,20,21,final,2014,1
Switzerland,Belarus,23,22,final,2014,2
Switzerland,Azerbaijan,22,25,final,2014,3
Switzerland,Iceland,17,17,final,2014,4
Switzerland,Norway,4,12,final,2014,5
Switzerland,Romania,15,13,final,2014,6
Switzerland,Armenia,11,10,final,2014,7
Switzerland,Montenegro,21,16,final,2014,8
Switzerland,Poland,18,7,final,2014,9
Switzerland,Greece,24,9,final,2014,10
Switzerland,Austria,1,1,final,2014,11
Switzerland,Germany,9,4,final,2014,12
Switzerland,Sweden,8,6,final,2014,13
Switzerland,France,13,23,final,2014,14
Switzerland,Russia,19,18,final,2014,15
Switzerland,Italy,14,5,final,2014,16
Switzerland,Slovenia,16,20,final,2014,17
Switzerland,Finland,2,15,final,2014,18
Switzerland,Spain,10,3,final,2014,19
Switzerland,Hungary,12,8,final,2014,21
Switzerland,Malta,6,14,final,2014,22
Switzerland,Denmark,7,11,final,2014,23
Switzerland,Netherlands,3,2,final,2014,24
Switzerland,San Marino,25,24,final,2014,25
Switzerland,United Kingdom,5,19,final,2014,26
Netherlands,Ukraine,13,15,final,2014,1
Netherlands,Belarus,20,18,final,2014,2
Netherlands,Azerbaijan,9,20,final,2014,3
Netherlands,Iceland,5,6,final,2014,4
Netherlands,Norway,2,4,final,2014,5
Netherlands,Romania,16,16,final,2014,6
Netherlands,Armenia,7,3,final,2014,7
Netherlands,Montenegro,4,22,final,2014,8
Netherlands,Poland,25,2,final,2014,9
Netherlands,Greece,24,11,final,2014,10
Netherlands,Austria,1,1,final,2014,11
Netherlands,Germany,18,17,final,2014,12
Netherlands,Sweden,3,5,final,2014,13
Netherlands,France,22,23,final,2014,14
Netherlands,Russia,17,14,final,2014,15
Netherlands,Italy,23,25,final,2014,16
Netherlands,Slovenia,19,24,final,2014,17
Netherlands,Finland,8,13,final,2014,18
Netherlands,Spain,12,12,final,2014,19
Netherlands,Switzerland,11,8,final,2014,20
Netherlands,Hungary,10,7,final,2014,21
Netherlands,Malta,6,10,final,2014,22
Netherlands,Denmark,14,9,final,2014,23
Netherlands,San Marino,21,21,final,2014,25
Netherlands,United Kingdom,15,19,final,2014,26
Ukraine,Belarus,5,4,final,2014,2
Ukraine,Azerbaijan,9,10,final,2014,3
Ukraine,Iceland,25,16,final,2014,4
Ukraine,Norway,23,13,final,2014,5
Ukraine,Romania,13,19,final,2014,6
Ukraine,Armenia,6,2,final,2014,7
Ukraine,Montenegro,21,23,final,2014,8
Ukraine,Poland,8,1,final,2014,9
Ukraine,Greece,7,15,final,2014,10
Ukraine,Austria,3,5,final,2014,11
Ukraine,Germany,2,9,final,2014,12
Ukraine,Sweden,1,6,final,2014,13
Ukraine,France,20,22,final,2014,14
Ukraine,Russia,10,3,final,2014,15
Ukraine,Italy,24,25,final,2014,16
Ukraine,Slovenia,14,18,final,2014,17
Ukraine,Finland,12,20,final,2014,18
Ukraine,Spain,4,14,final,2014,19
Ukraine,Switzerland,18,8,final,2014,20
Ukraine,Hungary,11,7,final,2014,21
Ukraine,Malta,19,24,final,2014,22
Ukraine,Denmark,16,21,final,2014,23
Ukraine,Netherlands,15,12,final,2014,24
Ukraine,San Marino,22,11,final,2014,25
Ukraine,United Kingdom,17,17,final,2014,26
United Kingdom,Ukraine,18,12,final,2014,1
United Kingdom,Belarus,19,19,final,2014,2
United Kingdom,Azerbaijan,8,24,final,2014,3
United Kingdom,Iceland,15,4,final,2014,4
United Kingdom,Norway,11,17,final,2014,5
United Kingdom,Romania,22,9,final,2014,6
United Kingdom,Armenia,24,16,final,2014,7
United Kingdom,Montenegro,21,25,final,2014,8
United Kingdom,Poland,25,1,final,2014,9
United Kingdom,Greece,14,7,final,2014,10
United Kingdom,Austria,3,3,final,2014,11
United Kingdom,Germany,16,20,final,2014,12
United Kingdom,Sweden,5,8,final,2014,13
United Kingdom,France,23,15,final,2014,14
United Kingdom,Russia,10,18,final,2014,15
United Kingdom,Italy,17,22,final,2014,16
United Kingdom,Slovenia,6,23,final,2014,17
United Kingdom,Finland,2,11,final,2014,18
United Kingdom,Spain,4,10,final,2014,19
United Kingdom,Switzerland,9,13,final,2014,20
United Kingdom,Hungary,12,14,final,2014,21
United Kingdom,Malta,1,5,final,2014,22
United Kingdom,Denmark,13,6,final,2014,23
United Kingdom,Netherlands,7,2,final,2014,24
United Kingdom,San Marino,20,21,final,2014,25
Albania,Slovenia,14,24,final,2015,1
Albania,France,15,19,final,2015,2
Albania,Israel,11,6,final,2015,3
Albania,Estonia,10,8,final,2015,4
Albania,United Kingdom,26,17,final,2015,5
Albania,Armenia,20,25,final,2015,6
Albania,Lithuania,23,23,final,2015,7
Albania,Serbia,6,14,final,2015,8
Albania,Norway,17,21,final,2015,9
Albania,Sweden,5,5,final,2015,10
Albania,Cyprus,25,22,final,2015,11
Albania,Australia,8,10,final,2015,12
Albania,Belgium,12,9,final,2015,13
Albania,Austria,22,15,final,2015,14
Albania,Greece,2,2,final,2015,15
Albania,Montenegro,3,13,final,2015,16
Albania,Germany,16,7,final,2015,17
Albania,Poland,24,20,final,2015,18
Albania,Latvia,7,16,final,2015,19
Albania,Romania,13,12,final,2015,20
Albania,Spain,19,11,final,2015,21
Albania,Hungary,9,18,final,2015,22
Albania,Georgia,18,4,final,2015,23
Albania,Azerbaijan,21,26,final,2015,24
Albania,Russia,4,3,final,2015,25
Albania,Italy,1,1,final,2015,27
Armenia,Slovenia,14,19,final,2015,1
Armenia,France,8,8,final,2015,2
Armenia,Israel,25,9,final,2015,3
Armenia,Estonia,20,6,final,2015,4
Armenia,United Kingdom,22,22,final,2015,5
Armenia,Lithuania,18,25,final,2015,7
Armenia,Serbia,19,14,final,2015,8
Armenia,Norway,21,15,final,2015,9
Armenia,Sweden,6,4,final,2015,10
Armenia,Cyprus,11,17,final,2015,11
Armenia,Australia,10,11,final,2015,12
Armenia,Belgium,7,7,final,2015,13
Armenia,Austria,15,24,final,2015,14
Armenia,Greece,2,10,final,2015,15
Armenia,Montenegro,4,3,final,2015,16
Armenia,Germany,17,20,final,2015,17
Armenia,Poland,12,18,final,2015,18
Armenia,Latvia,5,13,final,2015,19
Armenia,Romania,13,16,final,2015,20
Armenia,Spain,16,12,final,2015,21
Armenia,Hungary,24,23,final,2015,22
Armenia,Georgia,1,5,final,2015,23
Armenia,Azerbaijan,26,26,final,2015,24
Armenia,Russia,3,1,final,2015,25
Armenia,Albania,23,21,final,2015,26
Armenia,Italy,9,2,final,2015,27
Australia,Slovenia,24,19,final,2015,1
Australia,France,21,24,final,2015,2
Australia,Israel,11,8,final,2015,3
Australia,Estonia,13,6,final,2015,4
Australia,United Kingdom,18,9,final,2015,5
Australia,Armenia,26,13,final,2015,6
Australia,Lithuania,17,12,final,2015,7
Australia,Serbia,9,3,final,2015,8
Australia,Norway,3,10,final,2015,9
Australia,Sweden,2,1,final,2015,10
Australia,Cyprus,10,17,final,2015,11
Australia,Belgium,8,2,final,2015,13
Australia,Austria,15,20,final,2015,14
Australia,Greece,20,11,final,2015,15
Australia,Montenegro,25,21,final,2015,16
Australia,Germany,12,18,final,2015,17
Australia,Poland,22,23,final,2015,18
Australia,Latvia,4,5,final,2015,19
Australia,Romania,19,14,final,2015,20
Australia,Spain,16,16,final,2015,21
Australia,Hungary,14,22,final,2015,22
Australia,Georgia,7,15,final,2015,23
Australia,Azerbaijan,6,26,final,2015,24
Australia,Russia,1,7,final,2015,25
Australia,Albania,23,25,final,2015,26
Australia,Italy,5,4,final,2015,27
Austria,Slovenia,11,14,final,2015,1
Austria,France,19,25,final,2015,2
Austria,Israel,13,9,final,2015,3
Austria,Estonia,4,10,final,2015,4
Austria,United Kingdom,24,23,final,2015,5
Austria,Armenia,25,17,final,2015,6
Austria,Lithuania,12,24,final,2015,7
Austria,Serbia,20,2,final,2015,8
Austria,Norway,5,12,final,2015,9
Austria,Sweden,2,6,final,2015,10
Austria,Cyprus,9,16,final,2015,11
Austria,Australia,1,3,final,2015,12
Austria,Belgium,8,8,final,2015,13
Austria,Greece,10,26,final,2015,15
Austria,Montenegro,22,22,final,2015,16
Austria,Germany,16,18,final,2015,17
Austria,Poland,21,13,final,2015,18
Austria,Latvia,7,15,final,2015,19
Austria,Romania,23,7,final,2015,20
Austria,Spain,14,21,final,2015,21
Austria,Hungary,15,11,final,2015,22
Austria,Georgia,17,19,final,2015,23
Austria,Azerbaijan,18,20,final,2015,24
Austria,Russia,3,4,final,2015,25
Austria,Albania,26,5,final,2015,26
Austria,Italy,6,1,final,2015,27
Azerbaijan,Slovenia,4,13,final,2015,1
Azerbaijan,France,22,25,final,2015,2
Azerbaijan,Israel,3,5,final,2015,3
Azerbaijan,Estonia,11,6,final,2015,4
Azerbaijan,United Kingdom,23,19,final,2015,5
Azerbaijan,Armenia,26,26,final,2015,6
Azerbaijan,Lithuania,8,18,final,2015,7
Azerbaijan,Serbia,12,22,final,2015,8
Azerbaijan,Norway,21,14,final,2015,9
Azerbaijan,Sweden,7,3,final,2015,10
Azerbaijan,Cyprus,24,21,final,2015,11
Azerbaijan,Australia,18,9,final,2015,12
Azerbaijan,Belgium,19,8,final,2015,13
Azerbaijan,Austria,20,23,final,2015,14
Azerbaijan,Greece,17,15,final,2015,15
Azerbaijan,Montenegro,9,12,final,2015,16
Azerbaijan,Germany,25,17,final,2015,17
Azerbaijan,Poland,16,16,final,2015,18
Azerbaijan,Latvia,5,7,final,2015,19
Azerbaijan,Romania,13,24,final,2015,20
Azerbaijan,Spain,15,10,final,2015,21
Azerbaijan,Hungary,10,20,final,2015,22
Azerbaijan,Georgia,2,4,final,2015,23
Azerbaijan,Russia,1,1,final,2015,25
Azerbaijan,Albania,14,11,final,2015,26
Azerbaijan,Italy,6,2,final,2015,27
Belarus,Slovenia,24,12,final,2015,1
Belarus,France,16,27,final,2015,2
Belarus,Israel,7,11,final,2015,3
Belarus,Estonia,9,2,final,2015,4
Belarus,United Kingdom,10,25,final,2015,5
Belarus,Armenia,5,9,final,2015,6
Belarus,Lithuania,12,20,final,2015,7
Belarus,Serbia,20,15,final,2015,8
Belarus,Norway,14,14,final,2015,9
Belarus,Sweden,1,5,final,2015,10
Belarus,Cyprus,8,24,final,2015,11
Belarus,Australia,3,8,final,2015,12
Belarus,Belgium,4,3,final,2015,13
Belarus,Austria,23,26,final,2015,14
Belarus,Greece,13,22,final,2015,15
Belarus,Montenegro,26,18,final,2015,16
Belarus,Germany,17,19,final,2015,17
Belarus,Poland,19,17,final,2015,18
Belarus,Latvia,6,6,final,2015,19
Belarus,Romania,21,16,final,2015,20
Belarus,Spain,18,13,final,2015,21
Belarus,Hungary,25,21,final,2015,22
Belarus,Georgia,11,7,final,2015,23
Belarus,Azerbaijan,22,10,final,2015,24
Belarus,Russia,2,1,final,2015,25
Belarus,Albania,27,23,final,2015,26
Belarus,Italy,15,4,final,2015,27
Belgium,Slovenia,15,24,final,2015,1
Belgium,France,24,15,final,2015,2
Belgium,Israel,23,8,final,2015,3
Belgium,Estonia,13,9,final,2015,4
Belgium,United Kingdom,21,23,final,2015,5
Belgium,Armenia,16,5,final,2015,6
Belgium,Lithuania,25,18,final,2015,7
Belgium,Serbia,26,13,final,2015,8
Belgium,Norway,14,17,final,2015,9
Belgium,Sweden,3,2,final,2015,10
Belgium,Cyprus,12,22,final,2015,11
Belgium,Australia,4,12,final,2015,12
Belgium,Austria,6,26,final,2015,14
Belgium,Greece,22,16,final,2015,15
Belgium,Montenegro,18,25,final,2015,16
Belgium,Germany,5,19,final,2015,17
Belgium,Poland,20,6,final,2015,18
Belgium,Latvia,1,11,final,2015,19
Belgium,Romania,7,7,final,2015,20
Belgium,Spain,19,10,final,2015,21
Belgium,Hungary,9,21,final,2015,22
Belgium,Georgia,8,14,final,2015,23
Belgium,Azerbaijan,17,20,final,2015,24
Belgium,Russia,2,4,final,2015,25
Belgium,Albania,11,3,final,2015,26
Belgium,Italy,10,1,final,2015,27
Cyprus,Slovenia,17,19,final,2015,1
Cyprus,France,9,23,final,2015,2
Cyprus,Israel,7,6,final,2015,3
Cyprus,Estonia,10,9,final,2015,4
Cyprus,United Kingdom,22,18,final,2015,5
Cyprus,Armenia,21,5,final,2015,6
Cyprus,Lithuania,15,17,final,2015,7
Cyprus,Serbia,11,15,final,2015,8
Cyprus,Norway,2,20,final,2015,9
Cyprus,Sweden,1,4,final,2015,10
Cyprus,Australia,8,10,final,2015,12
Cyprus,Belgium,5,7,final,2015,13
Cyprus,Austria,14,26,final,2015,14
Cyprus,Greece,6,1,final,2015,15
Cyprus,Montenegro,16,21,final,2015,16
Cyprus,Germany,24,24,final,2015,17
Cyprus,Poland,23,16,final,2015,18
Cyprus,Latvia,4,14,final,2015,19
Cyprus,Romania,12,8,final,2015,20
Cyprus,Spain,19,11,final,2015,21
Cyprus,Hungary,20,25,final,2015,22
Cyprus,Georgia,26,13,final,2015,23
Cyprus,Azerbaijan,18,12,final,2015,24
Cyprus,Russia,13,3,final,2015,25
Cyprus,Albania,25,22,final,2015,26
Cyprus,Italy,3,2,final,2015,27
Czechia,Slovenia,22,21,final,2015,1
Czechia,France,5,27,final,2015,2
Czechia,Israel,27,8,final,2015,3
Czechia,Estonia,18,14,final,2015,4
Czechia,United Kingdom,21,26,final,2015,5
Czechia,Armenia,19,1,final,2015,6
Czechia,Lithuania,16,18,final,2015,7
Czechia,Serbia,13,6,final,2015,8
Czechia,Norway,4,22,final,2015,9
Czechia,Sweden,1,5,final,2015,10
Czechia,Cyprus,14,23,final,2015,11
Czechia,Australia,15,24,final,2015,12
Czechia,Belgium,6,9,final,2015,13
Czechia,Austria,12,25,final,2015,14
Czechia,Greece,17,17,final,2015,15
Czechia,Montenegro,26,19,final,2015,16
Czechia,Germany,8,20,final,2015,17
Czechia,Poland,24,15,final,2015,18
Czechia,Latvia,3,12,final,2015,19
Czechia,Romania,25,11,final,2015,20
Czechia,Spain,20,13,final,2015,21
Czechia,Hungary,9,16,final,2015,22
Czechia,Georgia,10,7,final,2015,23
Czechia,Azerbaijan,2,4,final,2015,24
Czechia,Russia,7,2,final,2015,25
Czechia,Albania,23,10,final,2015,26
Czechia,Italy,11,3,final,2015,27
Denmark,Slovenia,18,14,final,2015,1
Denmark,France,25,27,final,2015,2
Denmark,Israel,21,8,final,2015,3
Denmark,Estonia,5,7,final,2015,4
Denmark,United Kingdom,23,15,final,2015,5
Denmark,Armenia,27,26,final,2015,6
Denmark,Lithuania,9,13,final,2015,7
Denmark,Serbia,24,9,final,2015,8
Denmark,Norway,10,6,final,2015,9
Denmark,Sweden,2,1,final,2015,10
Denmark,Cyprus,11,17,final,2015,11
Denmark,Australia,3,2,final,2015,12
Denmark,Belgium,6,4,final,2015,13
Denmark,Austria,12,19,final,2015,14
Denmark,Greece,15,25,final,2015,15
Denmark,Montenegro,13,23,final,2015,16
Denmark,Germany,16,12,final,2015,17
Denmark,Poland,22,22,final,2015,18
Denmark,Latvia,4,10,final,2015,19
Denmark,Romania,7,11,final,2015,20
Denmark,Spain,14,16,final,2015,21
Denmark,Hungary,17,18,final,2015,22
Denmark,Georgia,20,21,final,2015,23
Denmark,Azerbaijan,19,24,final,2015,24
Denmark,Russia,1,3,final,2015,25
Denmark,Albania,26,20,final,2015,26
Denmark,Italy,8,5,final,2015,27
Estonia,Slovenia,9,12,final,2015,1
Estonia,France,22,21,final,2015,2
Estonia,Israel,15,13,final,2015,3
Estonia,United Kingdom,23,14,final,2015,5
Estonia,Armenia,25,24,final,2015,6
Estonia,Lithuania,10,9,final,2015,7
Estonia,Serbia,26,19,final,2015,8
Estonia,Norway,6,8,final,2015,9
Estonia,Sweden,2,2,final,2015,10
Estonia,Cyprus,20,15,final,2015,11
Estonia,Australia,5,7,final,2015,12
Estonia,Belgium,4,5,final,2015,13
Estonia,Austria,11,18,final,2015,14
Estonia,Greece,19,25,final,2015,15
Estonia,Montenegro,24,23,final,2015,16
Estonia,Germany,17,17,final,2015,17
Estonia,Poland,18,20,final,2015,18
Estonia,Latvia,7,4,final,2015,19
Estonia,Romania,13,10,final,2015,20
Estonia,Spain,12,16,final,2015,21
Estonia,Hungary,1,6,final,2015,22
Estonia,Georgia,8,11,final,2015,23
Estonia,Azerbaijan,16,22,final,2015,24
Estonia,Russia,3,1,final,2015,25
Estonia,Albania,21,26,final,2015,26
Estonia,Italy,14,3,final,2015,27
North Macedonia,Slovenia,NA,3,final,2015,1
North Macedonia,France,NA,23,final,2015,2
North Macedonia,Israel,NA,14,final,2015,3
North Macedonia,Estonia,NA,9,final,2015,4
North Macedonia,United Kingdom,NA,24,final,2015,5
North Macedonia,Armenia,NA,8,final,2015,6
North Macedonia,Lithuania,NA,22,final,2015,7
North Macedonia,Serbia,NA,2,final,2015,8
North Macedonia,Norway,NA,21,final,2015,9
North Macedonia,Sweden,NA,6,final,2015,10
North Macedonia,Cyprus,NA,26,final,2015,11
North Macedonia,Australia,NA,11,final,2015,12
North Macedonia,Belgium,NA,10,final,2015,13
North Macedonia,Austria,NA,20,final,2015,14
North Macedonia,Greece,NA,12,final,2015,15
North Macedonia,Montenegro,NA,7,final,2015,16
North Macedonia,Germany,NA,17,final,2015,17
North Macedonia,Poland,NA,25,final,2015,18
North Macedonia,Latvia,NA,19,final,2015,19
North Macedonia,Romania,NA,15,final,2015,20
North Macedonia,Spain,NA,16,final,2015,21
North Macedonia,Hungary,NA,27,final,2015,22
North Macedonia,Georgia,NA,18,final,2015,23
North Macedonia,Azerbaijan,NA,13,final,2015,24
North Macedonia,Russia,NA,5,final,2015,25
North Macedonia,Albania,NA,1,final,2015,26
North Macedonia,Italy,NA,4,final,2015,27
Finland,Slovenia,12,11,final,2015,1
Finland,France,13,20,final,2015,2
Finland,Israel,10,10,final,2015,3
Finland,Estonia,5,1,final,2015,4
Finland,United Kingdom,22,17,final,2015,5
Finland,Armenia,27,27,final,2015,6
Finland,Lithuania,17,21,final,2015,7
Finland,Serbia,21,16,final,2015,8
Finland,Norway,9,7,final,2015,9
Finland,Sweden,2,2,final,2015,10
Finland,Cyprus,11,22,final,2015,11
Finland,Australia,6,6,final,2015,12
Finland,Belgium,3,5,final,2015,13
Finland,Austria,23,23,final,2015,14
Finland,Greece,14,24,final,2015,15
Finland,Montenegro,25,9,final,2015,16
Finland,Germany,7,19,final,2015,17
Finland,Poland,16,25,final,2015,18
Finland,Latvia,1,8,final,2015,19
Finland,Romania,24,13,final,2015,20
Finland,Spain,15,14,final,2015,21
Finland,Hungary,18,18,final,2015,22
Finland,Georgia,8,15,final,2015,23
Finland,Azerbaijan,20,26,final,2015,24
Finland,Russia,4,4,final,2015,25
Finland,Albania,26,12,final,2015,26
Finland,Italy,19,3,final,2015,27
France,Slovenia,22,24,final,2015,1
France,Israel,25,5,final,2015,3
France,Estonia,19,15,final,2015,4
France,United Kingdom,17,25,final,2015,5
France,Armenia,20,2,final,2015,6
France,Lithuania,14,20,final,2015,7
France,Serbia,26,8,final,2015,8
France,Norway,7,21,final,2015,9
France,Sweden,3,9,final,2015,10
France,Cyprus,4,23,final,2015,11
France,Australia,8,14,final,2015,12
France,Belgium,2,3,final,2015,13
France,Austria,12,26,final,2015,14
France,Greece,16,22,final,2015,15
France,Montenegro,11,18,final,2015,16
France,Germany,10,19,final,2015,17
France,Poland,9,10,final,2015,18
France,Latvia,1,12,final,2015,19
France,Romania,24,4,final,2015,20
France,Spain,13,6,final,2015,21
France,Hungary,6,16,final,2015,22
France,Georgia,18,13,final,2015,23
France,Azerbaijan,21,17,final,2015,24
France,Russia,5,7,final,2015,25
France,Albania,23,11,final,2015,26
France,Italy,15,1,final,2015,27
Georgia,Slovenia,20,18,final,2015,1
Georgia,France,18,24,final,2015,2
Georgia,Israel,14,11,final,2015,3
Georgia,Estonia,16,6,final,2015,4
Georgia,United Kingdom,17,13,final,2015,5
Georgia,Armenia,7,1,final,2015,6
Georgia,Lithuania,6,9,final,2015,7
Georgia,Serbia,25,12,final,2015,8
Georgia,Norway,15,23,final,2015,9
Georgia,Sweden,1,7,final,2015,10
Georgia,Cyprus,13,22,final,2015,11
Georgia,Australia,11,15,final,2015,12
Georgia,Belgium,2,8,final,2015,13
Georgia,Austria,3,25,final,2015,14
Georgia,Greece,19,10,final,2015,15
Georgia,Montenegro,26,20,final,2015,16
Georgia,Germany,21,14,final,2015,17
Georgia,Poland,22,16,final,2015,18
Georgia,Latvia,10,5,final,2015,19
Georgia,Romania,23,17,final,2015,20
Georgia,Spain,8,19,final,2015,21
Georgia,Hungary,24,26,final,2015,22
Georgia,Azerbaijan,5,3,final,2015,24
Georgia,Russia,12,2,final,2015,25
Georgia,Albania,9,21,final,2015,26
Georgia,Italy,4,4,final,2015,27
Germany,Slovenia,10,23,final,2015,1
Germany,France,17,25,final,2015,2
Germany,Israel,9,7,final,2015,3
Germany,Estonia,6,14,final,2015,4
Germany,United Kingdom,23,26,final,2015,5
Germany,Armenia,24,19,final,2015,6
Germany,Lithuania,11,21,final,2015,7
Germany,Serbia,15,9,final,2015,8
Germany,Norway,3,15,final,2015,9
Germany,Sweden,2,5,final,2015,10
Germany,Cyprus,16,16,final,2015,11
Germany,Australia,7,3,final,2015,12
Germany,Belgium,5,4,final,2015,13
Germany,Austria,8,17,final,2015,14
